address_name,category_group_code,category_group_name,category_name,id,phone,place_name,road_address_name,x,y,rating,review_count,blog_count,hourly_visit,img_url
서울 강남구 대치동 935-36,FD6,음식점,음식점 > 치킨 > 둘둘치킨,18906301,02-538-1566,둘둘치킨 대치점,서울 강남구 도곡로63길 12,127.05436398616096,37.49781315148276,1.6,15,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTEyMTFfMjc0%2FMDAxNzY1NDM5ODQxNjQz.mWfXdCU58mbpFup2j7jjJANx8Tw9cFNYfbR-a2XLuT8g.f3hg3Zb6lbGkYLdbZZGDKfBahPduoxSj7QaHmnuWj2kg.JPEG%2F1765439764008.jpg%3Ftype%3Dw773
서울 강남구 대치동 990-3,FD6,음식점,음식점 > 치킨 > 굽네치킨,11503294,02-554-9492,굽네치킨 대치2동점,서울 강남구 삼성로58길 29,127.063537545589,37.499145666995,1.8,5,0,"[20.6, 18.9, 18.9, 18.3, 18.3, 18.3, 17.8, 40.0, 30.6, 31.1, 26.1, 20.6, 21.1, 20.6, 25.6, 22.2, 36.7, 31.1, 29.4, 26.7, 27.8, 23.9, 21.7, 22.8]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6555847145DD45A4A1AD82A38AB41849
서울 강남구 대치동 895-1,FD6,음식점,음식점 > 치킨,1628158035,02-563-0999,이유치킨 대치점,서울 강남구 삼성로85길 39,127.054241976504,37.5042373793735,3.2,11,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA4MTFfMTU1%2FMDAxNzU0OTIxNzE3MzA2.TruO6XElZcS__hrghHaIHVW2NvzSpXW4rxTGzPVM144g.v4Xloq9v12uCS7Ldctx_HUqOw9_SChQYnV-XQxSqGjsg.JPEG%2Foutput%25EF%25BC%25BF3964424833.jpg%3Ftype%3Dw966
서울 강남구 개포동 186-1,FD6,음식점,음식점 > 치킨 > 60계치킨,26902339,02-459-9660,60계치킨 개포점,서울 강남구 삼성로 38,127.066925473694,37.4887858210539,4.1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
서울 강남구 역삼동 783-18,FD6,음식점,음식점 > 치킨 > 깐부치킨,18365080,02-558-7992,깐부치킨 강남세브란스병원점,서울 강남구 언주로65길 13,127.044861984017,37.4951033101558,5.0,4,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA5MjlfMTU0%2FMDAxNzU5MTA0NzUyMzY1.q20bJTCx_GJPWXuJwwaDmU_917g7x4n93EGeoFV5Huwg.as6NVouyrV_PciNOeBE6xyWx-lRuJXlvXRoElGGvDtEg.JPEG%2F900%25EF%25BC%25BF1759070943909.jpg%3Ftype%3Dw966
서울 강남구 역삼동 787,FD6,음식점,음식점 > 치킨 > 굽네치킨,8211669,02-566-9294,굽네치킨 역삼2동점,서울 강남구 도곡로27길 6,127.04235060460788,37.49341394812007,2.8,18,11,"[22.8, 25.6, 25.0, 16.7, 17.2, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 16.7, 28.3, 22.8, 23.3, 32.8, 43.3, 37.2, 33.3, 44.4, 42.2, 36.7, 30.6, 29.4]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F289eb4749bed3c3792c75cc21e3e5e939dd7ffca%3Foriginal
서울 강남구 역삼동 778-26,FD6,음식점,음식점 > 치킨 > BHC치킨,814130027,02-567-9979,BHC치킨 역삼푸르지오점,서울 강남구 언주로69길 17,127.04395005954866,37.49621099019153,3.5,8,0,"[46.7, 36.7, 35.0, 29.4, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 32.2, 32.2, 36.7, 39.4, 34.4, 37.2, 45.6, 46.7, 51.1, 54.4, 62.2, 57.8, 40.0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2db6dc5a093cd3685a2042ea2343b6e68ba598d9%3Foriginal
서울 강남구 역삼동 730-5,FD6,음식점,음식점 > 치킨 > 누구나홀딱반한닭,27479463,02-566-9254,누구나홀딱반한닭 역삼개나리점,서울 강남구 언주로 405,127.04391442968,37.499093322965,5.0,2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA4MjVfMTQz%2FMDAxNzU2MDkxMjcwNTY1.rvxE0bHJV3ARA9qujHjnqOFimFf3SYQSnyGI3WzwN1gg.cly_-Yltwi9GnTH8HPH9SxkT55gSudCtufH_LVxa3Kcg.JPEG%2FIMG%25EF%25BC%25BF9251.JPG%3Ftype%3Dw773
서울 강남구 개포동 186-11,FD6,음식점,음식점 > 치킨,1056378072,02-445-0233,구구치킨,서울 강남구 개포로82길 5-8,127.06765712027747,37.488859286962295,4.8,12,297,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa5743db584fbd4a3ebed55875a2d0934b8130ab2%3Foriginal
서울 강남구 대치동 897,FD6,음식점,음식점 > 분식,8470301,,우리집만두 선릉본점,서울 강남구 선릉로 424,127.050037264968,37.5028390727179,3.7,54,83,"[16.1, 16.1, 16.1, 16.7, 16.7, 17.2, 16.7, 16.7, 17.2, 17.2, 17.2, 16.7, 43.3, 51.7, 16.1, 36.7, 16.1, 38.3, 41.7, 45.6, 16.1, 18.3, 16.1, 16.1]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F674721a94419f17026b192d7712cb0ef6dbb5ecd%3Foriginal
서울 강남구 대치동 891-26,FD6,음식점,음식점 > 분식,1324632572,02-566-1237,보영만두 선릉점,서울 강남구 삼성로85길 42,127.05376602794232,37.504496185497054,3.9,26,39,"[16.7, 16.7, 16.1, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 16.7, 26.1, 25.6, 16.1, 16.1, 24.4, 16.1, 16.1, 16.1, 16.1, 16.1, 17.8, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F35B8E2AA1114469880D154CEF0170900
서울 강남구 대치동 893,FD6,음식점,음식점 > 분식,1928640921,02-539-3111,마녀김밥,서울 강남구 삼성로85길 11,127.05627705163916,37.50487433914319,3.3,28,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4ce87d5496ccc5b719ceb2518187db8cc803eb7c%3Foriginal
서울 강남구 대치동 941,FD6,음식점,음식점 > 분식,690805580,02-6404-4129,오로라김밥,서울 강남구 도곡로77길 6,127.058742317785,37.49878414227,3.9,11,231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD13F604AA688466A9A9E1678F519AEE0
서울 강남구 대치동 316,FD6,음식점,음식점 > 분식,2116206652,02-557-0814,튀김아저씨,서울 강남구 삼성로 212,127.0629986899693,37.49579240987602,4.3,101,271,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4936ad73397377bd4d67174a237ad85f15688732%3Foriginal
서울 강남구 대치동 901-77,FD6,음식점,음식점 > 분식,27444778,02-6015-9919,속이꽉찬만두99.9,서울 강남구 삼성로75길 26,127.05610722914632,37.50312646944781,4.4,28,42,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F40ed407f143af5616dd048290b9619e5a7a08c57%3Foriginal
서울 강남구 대치동 908-2,FD6,음식점,음식점 > 분식 > 떡볶이 > 동대문엽기떡볶이,26983791,02-539-8592,동대문엽기떡볶이 대치점,서울 강남구 역삼로 406,127.05154104787997,37.500661596252,4.7,0,0,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 22.8, 26.1, 22.2, 25.6, 32.8, 27.2, 26.1, 27.2, 28.9, 26.1, 23.3, 28.3, 29.4, 20.6]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTExMTBfMjQ5%2FMDAxNzYyNzI3NTY5MzA2.Gxxj2v7bAz9-UeEWMaWrEZrtYZlmjY_6mQRZgWwZhIQg.dtWDsdh_3EQDZsOS__abSwb1PWCSUsrvmCFqS-T_y-Yg.JPEG%2Foutput%25EF%25BC%25BF2589423964.jpg%3Ftype%3Dw773
서울 강남구 대치동 891-40,FD6,음식점,음식점 > 분식,13323701,02-501-0925,여신김밥 대치점,서울 강남구 선릉로90길 70,127.054902250991,37.5055002837371,4.7,0,0,"[23.3, 16.7, 16.7, 16.7, 16.7, 27.8, 61.7, 22.2, 28.9, 36.7, 60.6, 46.1, 55.6, 42.2, 37.8, 32.8, 41.1, 33.9, 47.2, 35.6, 37.8, 28.3, 28.9, 23.9]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB8D4F6E682884885A0D12C6412183A9A
서울 강남구 대치동 918-13,FD6,음식점,음식점 > 분식,2083085247,02-568-2220,김바라김밥 대치점,서울 강남구 선릉로72길 34,127.054010970596,37.5006947310281,3.2,5,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTExMDRfOSAg%2FMDAxNzYyMjY1MjA4NTAw.2oaPLEHCSGomfUR9PfIKkEvtyzjmOEKggO-tJ38Latgg.d2AmdjiQIfMXW7wGEdBaC_h42uIhLgBYwXE-KdKvrn0g.JPEG%2F%25EC%2584%25A0%25EB%25A6%2589%25EC%2597%25AD_%25EC%25A0%2590%25EC%258B%25AC_%25EB%25A7%259B%25EC%25A7%2591_09.jpg%3Ftype%3Dw966
서울 강남구 대치동 1001-6,FD6,음식점,음식점 > 분식,13322719,02-567-1535,록스플레이트,서울 강남구 영동대로86길 10,127.06490436074556,37.5078026852612,3.9,17,112,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa93bf0d251cface03488ac934176a871674c8e1e%3Foriginal
서울 강남구 대치동 941-18,FD6,음식점,음식점 > 분식,1311888682,02-2088-6578,월드분식 대치본점,서울 강남구 삼성로 301,127.060395923028,37.4991094726608,3.4,5,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F9d5ccf8368be3087401cf75c7394bb46db014f42%3Foriginal
서울 강남구 대치동 922-24,FD6,음식점,음식점 > 분식 > 떡볶이 > 두끼떡볶이,187957090,02-558-8220,두끼떡볶이 한티역점,서울 강남구 선릉로 314,127.052381586278,37.4978176511451,4.5,36,24,"[16.1, 16.1, 16.1, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 52.2, 48.3, 59.4, 31.7, 40.0, 42.2, 38.9, 39.4, 41.1, 31.7, 21.1, 17.2, 16.1]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F762d6fe17f8865ba8755fc0d333a7eed9ab0b62a%3Foriginal
서울 강남구 대치동 941-26,FD6,음식점,음식점 > 분식 > 바르다김선생,26347703,02-538-7731,바르다김선생 대치은마점,서울 강남구 도곡로 445,127.059149280097,37.4985893218671,4.7,0,0,"[22.2, 21.7, 21.7, 19.4, 18.9, 18.9, 20.0, 40.0, 45.0, 46.7, 30.6, 38.9, 35.6, 43.3, 32.8, 37.8, 44.4, 38.3, 31.7, 31.1, 28.3, 28.3, 27.2, 22.2]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTExMDRfMTc4%2FMDAxNzYyMjMzNzUxODc0.J9w7tXQ3h-CxYXvj9IUUUkE1VeCWuuUPWJlwfq_TMVcg.Qa5uG8_L1fKEQ-EUg0QblTUO4FuSjfNL3QUzqmdpR8gg.JPEG%2FSE-a7694b1c-e663-48a1-a4d9-3b244fee9b7e.jpg%3Ftype%3Dw966
서울 강남구 대치동 897,FD6,음식점,음식점 > 분식 > 떡볶이 > 국대떡볶이,21442375,02-555-8896,국대떡볶이 선릉역점,서울 강남구 선릉로 424,127.050064455624,37.5029111416451,3.3,83,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc2f61ea9b0d14dfb8a0aa03ec2f96a7019e3a0b5%3Foriginal
서울 강남구 대치동 940-6,FD6,음식점,음식점 > 분식,1739132051,02-558-5582,오토김밥 대치점,서울 강남구 도곡로77길 7,127.058432475663,37.4988077220939,4.5,6,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa19c8424ca3c14666d75a9998c79e25a158f2c7b%3Foriginal
서울 강남구 대치동 651,FD6,음식점,음식점 > 분식,26624854,02-553-3347,정성만김밥 도곡역점,서울 강남구 남부순환로 2909,127.057524997038,37.4922398286926,3.2,23,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F626ff1a7dab68ecb7e009b40a525c5cfc04e5190%3Foriginal
서울 강남구 대치동 956-6,FD6,음식점,음식점 > 분식,16298757,02-562-0986,푸드카페김밥천국 삼성역점,서울 강남구 테헤란로88길 22,127.06004421364904,37.50616452575132,1.6,21,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb4e0cfe111fb7b25c44675346a117208b99769fe%3Foriginal
서울 강남구 대치동 896-9,FD6,음식점,음식점 > 분식,1794485129,02-561-7626,소풍,서울 강남구 선릉로86길 28,127.0520485941473,37.503587840245,2.0,13,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTEwMjhfMjU3%2FMDAxNzYxNjUxNzA2MjAx.VQvplEwD0p_WQWGOIJtZN3ss5T2yef20zSKvclWxcdog.6G8i229QaJMCxTgpm_j9I-xlCguuQjXBJEqZlJ1sci8g.JPEG%2FSE-dad61f0e-05b7-4666-9551-8add01aed08c.jpg%3Ftype%3Dw773
서울 강남구 대치동 912-21,FD6,음식점,음식점 > 분식,1160942806,02-565-8944,소운나김밥 강남점,서울 강남구 역삼로 468,127.058339459244,37.5028028281333,4.2,23,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc88b6cb5508a9f738cb8e06915980f1592a488c9%3Foriginal
서울 강남구 대치동 507-1,FD6,음식점,음식점 > 분식 > 떡볶이,150663416,,레드175 대치역점,서울 강남구 남부순환로 2942,127.06239878113222,37.49375104688833,4.0,2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA2MzBfNzUg%2FMDAxNzE5NzIxNDYzMTM2.WBbENEukGcKvse4ufaRPckb8JMWsahH9L7o61pv_1jgg.EyAjFtNFfNtn0x0ioF4j1sA_lDwbs5CeqHeatCGKmysg.JPEG%2FIMG_0996.jpg%3Ftype%3Dw773
서울 강남구 대치동 906-1,FD6,음식점,음식점 > 분식,2105838503,,창화당 대치점,서울 강남구 역삼로63길 6,127.052610393541,37.5015729427823,3.8,18,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff18e87da7884b0c53af4a75621b5549445ebef63%3Foriginal
서울 강남구 대치동 938-16,FD6,음식점,음식점 > 분식 > 떡볶이,20132922,02-562-1750,레드175 대치점,서울 강남구 도곡로 413,127.05565628941,37.4974449391143,4.6,14,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc1aaa4242ced7824c74903b8232224eb314cc5a0%3Foriginal
서울 강남구 대치동 943-24,FD6,음식점,음식점 > 분식,937308915,02-2051-1009,김밥한식분식,서울 강남구 테헤란로88길 10,127.059463422938,37.5068423753066,3.5,6,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb1e1bec18dc93402d3957c96181a8f0debd6e439%3Foriginal
서울 강남구 대치동 922-23,FD6,음식점,음식점 > 분식,27312459,,토마토김밥 대치점,서울 강남구 선릉로64길 5,127.05273668290752,37.49782560221742,3.1,12,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5553e380d364da071ba70365230333b5aa5ba903%3Foriginal
서울 강남구 대치동 316,FD6,음식점,음식점 > 분식,16500024,02-555-7715,은마왕만두,서울 강남구 삼성로 212,127.063959499196,37.4953251721527,3.7,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe070b385a2a49ceb1b86642c0903307f585f21da%3Foriginal
서울 강남구 대치동 912-24,FD6,음식점,음식점 > 분식 > 떡볶이,79154887,02-501-5707,옆집떡볶이 대치점,서울 강남구 삼성로 347,127.058562037965,37.5025261092903,4.0,2,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fffb4fe59303eb58aba4ae787492b6e6f84aa545b%3Foriginal
서울 강남구 대치동 995-23,FD6,음식점,음식점 > 분식 > 얌샘김밥,251418326,02-565-7235,얌샘김밥 대치삼성점,서울 강남구 테헤란로104길 12,127.06500541860328,37.5082612410997,3.3,4,39,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc524493ec339c359bf77c13fc31d2acd58e3d449%3Foriginal
서울 강남구 대치동 511,FD6,음식점,음식점 > 분식,21417231,02-569-2245,늘봄스넥,서울 강남구 삼성로 150,127.066636761168,37.4947254238875,2.0,13,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fae960637be2cd9d73a0f9007aa387e308d55930d%3Foriginal
서울 강남구 대치동 928-5,FD6,음식점,음식점 > 분식,296866197,02-568-3353,생각나는김밥,서울 강남구 삼성로67길 25,127.057472594191,37.5005885809405,5.0,12,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F634b18bbb1c6c154729c9062ee8f63f8a51700d1%3Foriginal
서울 강남구 대치동 894-5,FD6,음식점,음식점 > 분식,1973235736,02-561-1006,오미마리,서울 강남구 삼성로81길 22,127.055940743699,37.5043248856455,4.6,14,145,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fee0b4b83b9481048b6aed29902cf5120c3f73115%3Foriginal
서울 강남구 대치동 944-31,FD6,음식점,음식점 > 분식,2052164387,02-558-1760,라이스쉐프 섬유센터점,서울 강남구 테헤란로 518,127.060486436152,37.507573471872,3.8,13,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF92CE36DFE6443BAB90955D516CA2135
서울 강남구 대치동 890-59,FD6,음식점,음식점 > 분식 > 떡볶이 > 청년다방,1453916916,02-562-0010,청년다방 선릉역점,서울 강남구 선릉로86길 31,127.052177938784,37.5041860507919,4.4,15,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC247BD40F4DF411992CD51A5A9A93279
서울 강남구 대치동 507-2,FD6,음식점,음식점 > 분식,11519110,02-554-9662,김밥천국 대치역점,서울 강남구 삼성로 155,127.062732491109,37.4938986352949,2.8,12,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA5MzBfMTU1%2FMDAxNzU5MjA3MjcyMzUw.yqx_D0VHGckZzp5NRSRnF9kf_mvN8tgslxi7ZanIti0g.iUNz8isla3rMIkQ3KgcQXfNG6TRuE3r2FE-jgaHv2l0g.JPEG%2FIMG_0826.jpg%3Ftype%3Dw966
서울 강남구 대치동 1022-1,FD6,음식점,음식점 > 분식,26633932,02-556-8253,정성한줄 대치본점,서울 강남구 도곡로 440,127.058661371428,37.49794804868377,4.0,11,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4d15ccc4295c691dd9e71200483ac5e56a712177%3Foriginal
서울 강남구 대치동 670,FD6,음식점,음식점 > 분식 > 바르다김선생,24212880,02-563-7711,바르다김선생 도곡역점,서울 강남구 선릉로 206,127.055710593669,37.4913865433358,3.7,9,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc906e3e4f60c7f661f16acbd2057d11286565f65%3Foriginal
